scenario_id,plan_id,rule_id,year,metric,actual,limit,operator,ok,severity,scope
TEAM_TRAJ_T3_SLOW_RECOVERY,P3_isru_zbo_policy_T3_slow_recovery,BASE_CRITICAL_SERVICE,2035,critical_service_level,1.000000,0.990000,>=,True,guideline,
TEAM_TRAJ_T3_SLOW_RECOVERY,P3_isru_zbo_policy_T3_slow_recovery,BASE_CRITICAL_SERVICE,2036,critical_service_level,1.000000,0.990000,>=,True,guideline,
TEAM_TRAJ_T3_SLOW_RECOVERY,P3_isru_zbo_policy_T3_slow_recovery,BASE_CRITICAL_SERVICE,2037,critical_service_level,1.000000,0.990000,>=,True,guideline,
TEAM_TRAJ_T3_SLOW_RECOVERY,P3_isru_zbo_policy_T3_slow_recovery,BASE_CRITICAL_SERVICE,2038,critical_service_level,1.000000,0.990000,>=,True,guideline,
TEAM_TRAJ_T3_SLOW_RECOVERY,P3_isru_zbo_policy_T3_slow_recovery,BASE_CRITICAL_SERVICE,2039,critical_service_level,1.000000,0.990000,>=,True,guideline,
TEAM_TRAJ_T3_SLOW_RECOVERY,P3_isru_zbo_policy_T3_slow_recovery,BASE_CRITICAL_SERVICE,2040,critical_service_level,1.000000,0.990000,>=,True,guideline,
TEAM_TRAJ_T3_SLOW_RECOVERY,P3_isru_zbo_policy_T3_slow_recovery,BASE_TOTAL_SERVICE,2035,total_service_level,1.000000,0.970000,>=,True,guideline,
TEAM_TRAJ_T3_SLOW_RECOVERY,P3_isru_zbo_policy_T3_slow_recovery,BASE_TOTAL_SERVICE,2036,total_service_level,1.000000,0.970000,>=,True,guideline,
TEAM_TRAJ_T3_SLOW_RECOVERY,P3_isru_zbo_policy_T3_slow_recovery,BASE_TOTAL_SERVICE,2037,total_service_level,1.000000,0.970000,>=,True,guideline,
TEAM_TRAJ_T3_SLOW_RECOVERY,P3_isru_zbo_policy_T3_slow_recovery,BASE_TOTAL_SERVICE,2038,total_service_level,0.996987,0.970000,>=,True,guideline,
TEAM_TRAJ_T3_SLOW_RECOVERY,P3_isru_zbo_policy_T3_slow_recovery,BASE_TOTAL_SERVICE,2039,total_service_level,1.000000,0.970000,>=,True,guideline,
TEAM_TRAJ_T3_SLOW_RECOVERY,P3_isru_zbo_policy_T3_slow_recovery,BASE_TOTAL_SERVICE,2040,total_service_level,1.000000,0.970000,>=,True,guideline,
TEAM_TRAJ_T3_SLOW_RECOVERY,P3_isru_zbo_policy_T3_slow_recovery,CAPEX_2037,2035,cumulative_capex,0.000000,1800.000000,<=,True,hard,through_2037
TEAM_TRAJ_T3_SLOW_RECOVERY,P3_isru_zbo_policy_T3_slow_recovery,CAPEX_2037,2036,cumulative_capex,1250.000000,1800.000000,<=,True,hard,through_2037
TEAM_TRAJ_T3_SLOW_RECOVERY,P3_isru_zbo_policy_T3_slow_recovery,CAPEX_2037,2037,cumulative_capex,1430.000000,1800.000000,<=,True,hard,through_2037
TEAM_TRAJ_T3_SLOW_RECOVERY,P3_isru_zbo_policy_T3_slow_recovery,CAPEX_2040,2035,cumulative_capex,0.000000,2800.000000,<=,True,hard,through_2040
TEAM_TRAJ_T3_SLOW_RECOVERY,P3_isru_zbo_policy_T3_slow_recovery,CAPEX_2040,2036,cumulative_capex,1250.000000,2800.000000,<=,True,hard,through_2040
TEAM_TRAJ_T3_SLOW_RECOVERY,P3_isru_zbo_policy_T3_slow_recovery,CAPEX_2040,2037,cumulative_capex,1430.000000,2800.000000,<=,True,hard,through_2040
TEAM_TRAJ_T3_SLOW_RECOVERY,P3_isru_zbo_policy_T3_slow_recovery,CAPEX_2040,2038,cumulative_capex,1430.000000,2800.000000,<=,True,hard,through_2040
TEAM_TRAJ_T3_SLOW_RECOVERY,P3_isru_zbo_policy_T3_slow_recovery,CAPEX_2040,2039,cumulative_capex,1430.000000,2800.000000,<=,True,hard,through_2040
TEAM_TRAJ_T3_SLOW_RECOVERY,P3_isru_zbo_policy_T3_slow_recovery,CAPEX_2040,2040,cumulative_capex,1430.000000,2800.000000,<=,True,hard,through_2040
TEAM_TRAJ_T3_SLOW_RECOVERY,P3_isru_zbo_policy_T3_slow_recovery,RESERVE_45D,2035,opening_stock_vs_45d_reserve_t,12.328859,12.328767,>=,True,hard,physical
TEAM_TRAJ_T3_SLOW_RECOVERY,P3_isru_zbo_policy_T3_slow_recovery,RESERVE_45D,2036,opening_stock_vs_45d_reserve_t,17.260439,17.260274,>=,True,hard,physical
